id,order_id,product_id
135422,93177,15878
137763,94820,9303
138025,95004,9414
158467,109143,12572
161415,111157,12702
163534,112633,12551
167198,115169,12551
181600,125051,13601
2183,1519,12572
4578,3199,8987
9249,6407,12702
26535,18279,5955
37949,26066,9303
40735,27987,28785
43169,29704,15260
49277,33877,12551
56636,38922,12539
72697,49892,15260
87107,59834,12539
96066,65947,11029
100848,69209,12533
121477,83509,9414
132494,91113,9414
147275,101397,5955
150793,103869,28785
151597,104416,12539
161968,111544,5955
163719,112771,15260
169879,117011,15260
39683,27257,13616
49518,34052,11029
50595,34771,28785
67236,46125,15878
115940,79694,8987
120084,82532,13840
164432,113265,15878
4432,3100,12572
5173,3605,24856
20130,13878,24856
25675,17691,15260
35222,24220,9303
37027,25444,13601
38642,26547,13616
42049,28905,13840
44145,30364,12702
46117,31694,28785
46737,32144,24856
51931,35682,13601
61433,42205,13973
66961,45930,11029
71291,48934,15878
72940,50069,13601
77797,53439,12533
85024,58392,11029
117369,80701,24856
118929,81744,5955
128764,88570,15667
140192,96525,15667
141166,97189,12533
141992,97732,13616
148656,102379,15878
149247,102798,8987
149948,103283,15260
151652,104454,15878
151911,104638,13840
167447,115343,12702
178545,122963,15260
13093,9045,13603
29649,20380,28302
134594,92607,28302
4527,3170,28302
39069,26846,13603
50174,34491,28302
108758,74688,28302
145095,99878,28302
151687,104477,13603
170560,117466,28302
22988,15852,13603
35791,24597,28302
114404,78617,28302
177660,122354,13603
60209,41379,13603
82087,56399,28302
120213,82619,13603
155414,107038,28302
142412,98018,16763
8571,5954,16763
107129,73567,16763
90851,62369,16763
19798,13651,16763
38110,26183,16763
107004,73476,16763
1334,923,28670
81698,56138,28670
21861,15092,28670
24459,16859,28670
56354,38734,28670
404,288,28670
78256,53743,28670
88225,60583,28670
170661,117538,28670
100472,68948,28714
126452,86960,28714
28989,19947,15674
47837,32896,28714
60907,41847,28714
61988,42604,15674
111917,76886,13842
154662,106532,28714
60367,41478,28714
125288,86168,13842
136310,93785,13842
97542,66966,15674
116445,80057,28714
168893,116345,13769
100709,69101,13769
2832,1983,13769
33794,23216,13748
68918,47287,13748
47924,32952,13748
63904,43870,13748
160941,110838,13748
111842,76829,13929
163913,112920,13929
161547,111250,13929
105271,72287,13929
149544,103008,13929
27349,18811,25989
127546,87724,25989
9897,6847,25896
30157,20744,25989
75422,51795,25989
94438,64844,25989
98037,67299,25896
143849,99030,25896
175749,121042,25989
46995,32324,25989
65340,44838,25989
104219,71530,25989
136063,93611,25989
147403,101486,25989
29739,20441,25989
81971,56319,25989
19052,13138,25896
19568,13499,25896
27512,18935,8979
65090,44676,8979
123711,85080,8979
155823,107314,8979
16774,11582,15639
60576,41621,13827
6228,4332,28852
29680,20405,15639
55797,38345,13827
107090,73535,28852
134959,92853,13827
145887,100413,13827
157956,108793,28852
171440,118079,28852
175595,120936,13827
44134,30356,13827
60406,41505,28852
26092,17976,13827
136823,94156,13827
154367,106335,13827
113797,78187,15472
142588,98134,15472
75061,51547,15472
14866,10290,13733
152484,105037,13733
156126,107521,13733
56416,38770,15472
65525,44967,13733
83812,57578,15472
45615,31359,14073
48456,33316,14073
93169,63971,14073
120202,82612,14073
178969,123270,14073
77490,53227,5745
113973,78311,506
44122,30347,5745
49195,33821,506
82396,56618,5745
101399,69586,506
120659,82916,5745
39857,27372,5745
122485,84234,506
51850,35628,28424
63745,43773,28424
78733,54066,12660
85638,58813,7156
115000,79038,7156
133253,91651,9219
155300,106963,9219
179254,123462,7156
4258,2982,9219
18274,12602,9219
42547,29276,12660
71482,49061,12660
83393,57302,28424
125892,86584,7156
173001,119142,9219
181638,125078,7156
37295,25637,12660
41211,28322,12660
88346,60668,9219
123561,84980,28424
157539,108515,9219
131684,90570,12660
167534,115408,12660
22267,15357,9219
30428,20932,28424
68792,47200,7156
77859,53483,12660
103579,71092,9219
113802,78192,7156
115644,79489,28424
123713,85082,28424
171426,118066,28424
6909,4813,9430
21058,14518,9161
39086,26857,9464
41063,28215,9254
49800,34236,9254
61372,42172,24572
94583,64933,9294
94889,65142,9430
118447,81407,9240
118896,81720,9240
135414,93170,9051
155744,107265,9430
169084,116469,9464
3463,2415,9347
16002,11064,9430
37197,25565,9347
42515,29251,24954
46871,32235,9051
52309,35941,9347
54452,37425,9299
55656,38241,18229
62227,42763,24572
70110,48104,18229
70651,48477,18229
82960,56999,9430
136801,94141,9201
144412,99423,9161
146515,100864,18229
150529,103693,9347
154280,106270,9240
163362,112509,24954
166567,114727,9240
175997,121217,9294
182086,125372,24954
26935,18543,9240
30573,21031,9430
84838,58265,9201
86638,59502,6243
97440,66900,9347
124990,85959,18229
125285,86166,9294
137155,94413,9430
11185,7715,9407
62005,42616,24954
78139,53670,9240
89036,61135,6243
161136,110970,24572
1626,1126,9407
4166,2916,18229
8565,5949,9299
13398,9250,28790
32035,22053,9430
38629,26538,9347
39266,26982,9347
47118,32413,9201
48060,33051,9161
48226,33166,24954
48490,33337,9430
53724,36906,9201
58882,40473,28790
61759,42437,6243
69202,47479,9254
85593,58780,6243
87202,59887,6243
87783,60274,9201
87832,60307,9254
93741,64376,24572
99739,68452,9161
100143,68732,28790
107865,74069,9161
115607,79461,9240
116813,80312,9240
125728,86469,9161
125867,86567,9240
133597,91882,9201
137515,94657,18229
154853,106658,28790
159844,110079,9254
164448,113276,9254
169034,116436,24572
171106,117850,9254
172654,118891,9051
176086,121283,9347
176916,121857,9407
91961,63138,15897
38893,26730,3084
113629,78066,3084
17636,12167,15897
48647,33448,3084
79099,54311,15897
134232,92332,15897
170929,117731,15897
65039,44647,6110
30086,20688,6110
77804,53441,6110
19849,13685,6110
60880,41829,6110
152478,105033,6110
124682,85759,6937
62542,42971,6937
54801,37659,6937
76321,52416,5804
74965,51474,5804
85071,58430,5804
121353,83419,8960
34785,23904,8960
177583,122305,11569
66267,45465,11569
108688,74643,11569
75692,51984,11569
42597,29316,11569
57072,39220,11569
86960,59738,11569
178999,123289,6262
91938,63120,6262
101189,69452,6262
171539,118149,6262
171950,118436,6262
58993,40551,6156
92250,63334,6156
44895,30872,6156
71123,48819,6156
93122,63933,6156
106392,73052,6156
78964,54218,6156
164106,113043,6156
73311,50335,24916
99659,68397,25029
160810,110757,25029
19350,13354,24916
47244,32499,25029
131074,90157,25029
146710,100992,25029
177337,122145,24916
32563,22406,24916
171812,118345,25029
2618,1830,24916
96289,66111,25029
104283,71578,25029
140454,96694,25029
12498,8634,11009
41761,28709,11009
43301,29788,28595
49375,33949,28595
60530,41592,28595
127227,87511,28595
148725,102418,11009
154318,106297,11009
165678,114113,11009
13982,9677,11009
87184,59874,11009
104481,71727,28595
118707,81591,11009
135355,93129,11009
38251,26273,28595
68130,46753,11009
139319,95908,28595
179893,123897,28595
15354,10627,24994
16581,11460,24994
61963,42587,24994
62458,42914,24994
138597,95402,24994
152912,105328,24994
98171,67387,24994
181189,124794,24994
90022,61797,24994
98747,67761,24994
124982,85954,24994
172955,119106,24994
45586,31336,14215
138762,95524,14215
57253,39348,14215
2366,1651,14215
55600,38205,14215
181279,124853,14215
149597,103047,15598
171907,118410,15598
145531,100185,15598
161327,111097,25923
167602,115453,25923
126351,86895,25923
180791,124526,25923
140825,96949,25923
21866,15097,25923
182157,125423,25923
60432,41522,369
99759,68464,369
159363,109766,369
178254,122772,28418
117819,81004,369
149037,102643,369
89761,61620,28418
115211,79182,369
44466,30572,26020
155540,107125,26020
172667,118899,26020
42173,28998,26020
122109,83960,26020
36549,25117,26020
43977,30264,26020
103079,70740,26020
134210,92314,12691
70270,48219,12691
33088,22756,12691
42740,29404,6148
59888,41158,6148
69570,47737,6148
71369,48981,6148
34511,23711,6148
51114,35128,6148
75463,51820,6148
77974,53554,6148
92437,63470,6148
112133,77046,6148
152312,104917,6148
148446,102229,13676
151372,104265,15367
67143,46064,13676
143029,98450,15367
85531,58735,13676
18708,12892,15367
45632,31369,13676
92953,63814,13676
173588,119549,13676
178415,122875,15367
42496,29234,12545
103194,70824,12545
6222,4328,12545
56829,39061,28537
123004,84603,28537
131980,90776,28537
154231,106232,28537
1580,1093,28537
176854,121822,12545
27700,19060,12545
34235,23528,28537
49151,33788,12545
135675,93352,12545
158854,109423,12545
42059,28915,5986
25299,17457,5986
64350,44177,5986
93146,63954,5849
142823,98299,5849
40141,27574,5849
144690,99611,5849
74966,51475,5849
30915,21269,5986
53345,36653,5986
36621,25170,29071
93788,64406,14268
145125,99900,9470
150166,103440,13797
163748,112795,28607
4841,3385,12445
50156,34479,15600
62045,42639,29071
77533,53259,15600
85970,59046,15600
106130,72870,5930
118598,81520,5930
129791,89286,12445
142350,97975,28607
146223,100642,6103
158053,108857,14268
162380,111835,13797
171260,117952,29071
174277,120007,5930
6244,4344,6103
14532,10065,9470
17694,12205,9470
46521,31992,15600
74087,50879,9470
93366,64114,5930
101613,69740,29071
117003,80448,28607
126059,86696,14268
134251,92347,6103
140329,96616,14268
140610,96801,29071
156863,108047,29071
157767,108675,6103
170291,117293,15836
36721,25236,14268
112015,76958,29071
157202,108272,6103
30914,21268,5930
50058,34409,29071
53021,36431,6103
55680,38261,15836
59871,41148,29071
62565,42983,29071
66444,45577,14268
104123,71463,5930
119310,81998,6103
128641,88487,9470
157870,108735,5930
159035,109547,29071
162415,111855,12445
167068,115081,9470
167285,115227,15836
168022,115750,5930
174713,120315,14268
178337,122827,6103
181587,125042,15836
6584,4588,662
53016,36426,5851
95925,65849,26142
32395,22295,6795
32930,22652,662
37631,25855,15232
54031,37132,5851
58613,40296,5851
61270,42101,5851
73042,50147,5851
86725,59568,26142
99097,68007,26142
103896,71308,5851
114645,78793,26142
125636,86408,662
126378,86911,13604
128842,88616,5851
151716,104500,13604
3470,2420,26142
15333,10613,662
22188,15311,26142
24671,17009,662
62762,43114,5851
66902,45895,13604
91043,62492,26142
106548,73155,15232
137963,94959,5851
148813,102480,662
150218,103475,5851
162093,111635,662
179199,123421,13604
171193,117907,15232
179664,123739,662
6330,4402,15232
6625,4615,6795
33924,23305,6795
41945,28831,662
79765,54782,26142
94407,64823,26142
105999,72775,662
106940,73435,13604
108096,74225,26142
117312,80656,5851
145204,99955,5851
82682,56807,6446
98974,67913,6446
139382,95952,5892
12411,8568,5984
17755,12249,10935
33873,23269,5984
42988,29586,28481
64181,44057,11577
68049,46698,10935
76317,52413,5892
87186,59876,6446
105515,72438,11577
146612,100929,5984
159258,109698,5984
162809,112128,6446
87883,60343,14676
133511,91828,6446
159315,109734,11577
12222,8429,11577
3757,2621,10935
39727,27292,5892
51435,35341,11577
60128,41325,11577
64866,44529,28481
117296,80648,11577
128146,88133,5984
3303,2307,14000
5140,3586,9017
9976,6909,5991
11707,8070,28780
15123,10471,6145
19950,13747,15580
21494,14837,9008
21816,15059,13801
26654,18355,28983
27049,18615,13719
27372,18830,6145
31344,21563,13722
33387,22948,9498
33751,23186,9017
34337,23601,15455
36839,25316,5765
42202,29015,15330
42314,29098,5991
60218,41386,13800
69033,47365,6145
71555,49113,9498
73357,50365,9026
75017,51514,5847
76594,52607,14000
80835,55526,9302
96517,66273,9026
98488,67602,13844
104319,71607,13789
104986,72085,25122
107465,73797,11315
111189,76371,9017
111233,76402,5732
114166,78452,14000
117873,81039,9017
122244,84062,11005
124558,85671,24713
125068,86010,14000
129570,89132,8876
138507,95340,9398
145317,100031,6003
153038,105420,15926
155267,106940,6077
168759,116258,25256
173593,119552,27270
178388,122857,6077
179316,123504,25247
179782,123811,9118
621,436,9227
3265,2279,9008
5025,3505,15844
8122,5642,9118
10559,7305,25122
13086,9038,5760
13669,9442,11315
19791,13647,9017
20010,13793,9306
29413,20226,9227
30262,20819,9017
30570,21028,6003
31918,21967,25256
34382,23631,6003
35196,24201,15330
35920,24682,10504
37071,25472,10504
37707,25907,10504
37871,26006,5726
38097,26175,27270
38777,26639,14116
40203,27614,9305
41542,28553,14252
41822,28753,11315
46679,32097,5991
46958,32295,5795
47432,32622,6077
47564,32721,24713
47614,32758,5857
49185,33815,13844
52011,35745,14252
52576,36124,9302
54216,37270,12439
54645,37557,25247
56620,38910,6145
60592,41631,6003
60950,41872,5732
64538,44302,12439
66748,45801,6077
66875,45880,14140
67350,46198,12646
68515,47011,25256
69790,47886,5991
70014,48039,15455
76434,52489,10504
77357,53130,11005
78866,54150,24713
79401,54525,14140
80377,55220,15455
81504,56009,5857
82018,56351,6145
82257,56510,24713
85168,58497,26337
88975,61094,13801
89847,61671,13801
91534,62840,5857
92800,63709,15926
97487,66934,9352
97634,67025,28896
101762,69845,10504
102063,70040,15455
105192,72233,5857
106083,72838,5857
106768,73317,6096
112025,76966,27270
116162,79850,9024
116468,80072,27270
121159,83271,9305
123489,84933,24713
124861,85873,6145
126027,86673,9318
128652,88495,8876
131337,90334,13789
132615,91193,6096
134960,92854,9118
135239,93044,15455
141015,97087,25122
142080,97795,6088
143978,99117,9318
148065,101956,9026
149407,102919,13844
154619,106507,27270
154716,106571,11315
155332,106986,28780
157170,108245,5765
164656,113419,15844
165432,113943,5726
168856,116318,6088
171185,117902,6145
174563,120208,5847
175461,120838,11453
175883,121138,11315
177053,121950,27270
179002,123291,24713
180473,124310,9024
2042,1416,14116
9361,6492,11453
10949,7570,13800
12083,8330,28896
14819,10261,9318
18493,12745,11453
18558,12788,13801
18891,13024,25122
31652,21786,11005
34420,23655,5760
34799,23913,14000
35173,24185,27270
39242,26964,9352
41555,28563,5726
45392,31212,14000
46654,32078,9017
47576,32732,5732
47868,32917,5795
49298,33893,13722
51688,35520,5726
52861,36318,10504
52922,36361,5732
56061,38526,10504
56121,38562,15580
56968,39153,11453
57702,39648,15455
58329,40089,13844
58519,40229,9398
63054,43310,6096
65949,45251,13789
67722,46464,5732
69171,47460,25247
70677,48494,14000
72145,49521,13800
72202,49553,27270
77645,53337,5732
78864,54148,5857
87994,60424,6077
88092,60492,13789
92056,63206,15926
92508,63516,15330
99530,68305,25256
104403,71673,28983
106214,72927,6003
106674,73245,9227
109753,75373,15844
110182,75660,13789
111106,76307,9498
119709,82265,8876
123621,85021,11315
125883,86578,25247
129678,89204,9352
141012,97085,11005
142442,98038,25122
145509,100167,14252
147790,101763,9305
148246,102084,13800
150179,103451,9024
150315,103534,9302
152800,105247,5765
154549,106457,9352
154557,106462,28896
156688,107915,6077
165484,113979,9352
165896,114271,6088
167734,115546,25122
169124,116495,9008
169344,116650,28780
171153,117881,6077
171485,118111,25247
172270,118638,9227
172326,118676,13844
175334,120744,5760
179237,123450,11315
13667,9440,13801
24816,17117,5896
25747,17739,10504
41053,28210,9026
44758,30772,15926
49481,34023,28780
50545,34739,9302
54784,37650,13719
54868,37707,9008
65896,45215,10504
67874,46570,25122
87644,60190,5795
89532,61468,5760
92495,63508,5847
94431,64838,24713
100740,69124,5795
125386,86238,25247
128474,88361,13719
137210,94454,11005
148515,102271,13722
174897,120440,12439
176493,121565,12646
181504,124990,14140
2505,1754,14000
3291,2298,9318
4973,3471,25122
8421,5852,13801
8531,5926,9318
10075,6974,9302
11568,7976,28896
17145,11834,13722
18424,12699,25122
23534,16223,15580
27800,19128,6088
27869,19174,9024
32734,22523,9398
33072,22747,12439
35308,24274,24713
38052,26145,5847
40325,27701,15455
42361,29134,6088
46406,31904,8876
46825,32203,9306
52210,35869,6096
52817,36297,6077
54323,37342,13801
57989,39853,25247
60852,41809,5795
62556,42980,5847
63019,43288,15844
63490,43604,14140
63535,43634,15844
64964,44595,14140
68282,46849,15580
68570,47051,9305
70695,48506,15455
74001,50817,5732
77449,53200,6077
83818,57582,9318
83838,57596,28896
84353,57935,6088
86383,59325,9008
87164,59861,6077
89549,61481,13800
89558,61488,6003
91339,62704,6096
92088,63228,10504
101682,69790,14140
104927,72042,14140
105925,72729,27270
105936,72734,13844
109470,75168,9026
109731,75356,6003
109901,75467,9398
110075,75589,9008
112954,77597,9305
114945,79002,13719
118601,81521,14140
120173,82592,9008
120280,82670,9498
120956,83130,25122
122255,84072,6088
123666,85051,9352
124870,85880,10504
127091,87409,8876
128913,88665,15330
129064,88779,14252
129514,89102,6088
129584,89141,9305
133339,91716,15330
133810,92032,9026
137579,94703,26337
142811,98293,11005
142987,98422,25247
146564,100899,15330
150151,103430,6088
150967,103992,6077
151813,104559,25247
155635,107184,13722
